Restaurant Name,City,Latitude,Longitude,Aggregate rating
Kuremal Mahavir Prasad Kulfi Wale,New Delhi,28.6476059,77.2268188,3.9
Shakahari Restaurant,New Delhi,28.649513,77.2270883,3.6
Shri Gujrat Namkeen Bhandar,New Delhi,28.6501776,77.2293345,3.6
Standard Sweets,New Delhi,28.6494491,77.2273577,3.6
Sudarshan,New Delhi,28.6504067,77.2302935,3.7
Ustad Moinuddin Kebab,New Delhi,28.6498667,77.2261003,3.7
Ashok Chaat Corner,New Delhi,28.6493909,77.2268745,4.1
Jain Coffee House,New Delhi,28.65051,77.2295582,4.1
Shyam Sweets,New Delhi,28.6504756,77.2303113,4.1
Spicy Food Court,New Delhi,28.49562447,77.16154855,2.7
Aristocrat Sweet Shop,New Delhi,28.5400835,77.24861238,3.1
Balluchi's - The Royal Cuisine,New Delhi,28.5399184,77.2518548,3.0
Bunty Dhaba,New Delhi,28.53972535,77.25204963,3.2
Gopal's Restaurant & Caterer's,New Delhi,28.54027996,77.24894397,2.7
Horn Please,New Delhi,28.5374979,77.2564223,3.0
Khatey Raho,New Delhi,28.5401398,77.2488511,3.3
Kolkata Biryani House,New Delhi,28.54032355,77.24887993,3.4
Kolkata Hot Kathi Roll,New Delhi,28.5401027,77.2485628,3.2
Madly Bangalee,New Delhi,28.5363941,77.2533122,2.7
Oh! China,New Delhi,28.54140536,77.24785432,2.9
Punjabi Zaika,New Delhi,28.5364501,77.2534878,2.9
Rabi Snacks Corner,New Delhi,28.5401377,77.24898689,3.4
Republic of Chicken,New Delhi,28.5364925,77.2534614,2.7
Roll n Roast,New Delhi,28.54001105,77.24858187,3.3
Roller's High,New Delhi,0.0,0.0,3.2
Royal Chick 'N',New Delhi,28.5414227,77.2481801,3.3
Royal Kolkata Biryani,New Delhi,28.5404268,77.2487302,2.7
Sameer's Restaurant,New Delhi,28.53629071,77.2533324,2.5
Sanjha Chulha,New Delhi,28.53638025,77.25324858,2.7
Shepherd's,New Delhi,0.0,0.0,3.1
Soya King,New Delhi,28.5364506,77.2532497,2.6
Tasty Tonight,New Delhi,0.0,0.0,3.1
The Mustard,New Delhi,28.540204,77.248798,2.9
Tibb's Frankie,New Delhi,28.5363915,77.2534364,3.2
Wazwaan Restaurant,New Delhi,28.5426944,77.2417726,3.2
Yummi Kolkataa,New Delhi,28.5399215,77.248847,3.2
Annapurna Sweet House,New Delhi,28.53622797,77.25338604,3.7
Ashirbad,New Delhi,28.5408504,77.2431467,3.6
Chocolatiers - The Chocolate Boutique,New Delhi,28.5371718,77.248454,3.8
Dadu Cutlet Shop,New Delhi,28.53622856,77.25329351,3.7
Dogs & Wiches,New Delhi,28.53681321,77.2530626,3.9
Maa Tara,New Delhi,28.5362306,77.2532976,3.6
My Spice Kitchen,New Delhi,28.5403982,77.2487359,3.5
The Singing Tree,New Delhi,28.5403609,77.2488222,3.7
Baba Chicken Ludhiana Wale,New Delhi,28.54047929,77.24996019,0.0
Bengal Snacks,New Delhi,28.54036184,77.24868078,0.0
Brownies & More,New Delhi,28.5371328,77.2485055,0.0
Cafe Coffee Day,New Delhi,28.5393728,77.2530302,0.0
Craving Cure,New Delhi,28.5366561,77.2533385,0.0
Cuisine,New Delhi,28.5426944,77.2417726,0.0
Food Nation,New Delhi,0.0,0.0,0.0
Kamala Fast Food & Chinese,New Delhi,28.5359835,77.25298069,0.0
Lokenath Sweets,New Delhi,28.5371718,77.2484567,0.0
Me and My Cake,New Delhi,0.0,0.0,0.0
Chulha Punjabi Da,New Delhi,28.53634285,77.25327071,2.4
Viva Hyderabad,New Delhi,28.53692899,77.2529294,2.3
Metro Grill,New Delhi,28.7168739,77.1142232,3.4
Cafe Cruise,New Delhi,28.6501775,77.1232509,2.8
Etal The Lounge Bar,New Delhi,28.6502181,77.123654,3.2
"Game of Legends - Sports Bar, Grill, & Lounge",New Delhi,28.650366,77.1233229,3.5
Al-raaya,New Delhi,28.671114,77.220848,3.1
Authentique Bites,New Delhi,28.6764039,77.2253817,3.2
Embassy,New Delhi,28.6766555,77.2252021,3.0
Narang's Bake 'n' Cake,New Delhi,28.7027947,77.222238,3.0
New Darvesh,New Delhi,28.6976361,77.2203223,3.0
1UP,New Delhi,28.6762903,77.2252161,3.5
Gujarati Samaj Santushti,New Delhi,28.6722125,77.2241691,3.6
Hind Bakery & Chinese Fast Food,New Delhi,28.7028124,77.2222477,0.0
Hot Pot,New Delhi,28.7008282,77.2213398,0.0
Punjabi Flavour,New Delhi,28.6919529,77.2212499,0.0
Saras Fast Food Feast,New Delhi,28.6726275,77.2224176,0.0
Shama Chicken Corner,New Delhi,28.6917878,77.2211471,0.0
The Night Owl,New Delhi,28.6765107,77.2255613,0.0
Wimpy Sweets And Confectioners,New Delhi,28.6975181,77.2204415,0.0
Boa Village,New Delhi,28.6767537,77.2252919,4.0
Anand Ji Restaurant,New Delhi,28.56171513,77.26811942,3.1
Baskin Robbins,New Delhi,28.5620725,77.2683524,3.3
Bhoj Restaurant,New Delhi,28.56150782,77.26825587,2.8
Brijwasi Restaurant,New Delhi,28.56159321,77.268392,2.8
Cafe Coffee Day - The Lounge,New Delhi,28.562628,77.2690337,3.2
Cafe Coffee Day,New Delhi,28.5624519,77.26926506,2.9
Chaat Tadka,New Delhi,28.56128843,77.26820022,2.8
Chawla's Unique Chicken Corner,New Delhi,28.56136028,77.26839837,3.2
Dawat Khana,New Delhi,28.562384,77.2688013,2.5
Eat n Joy,New Delhi,28.5614129,77.2684871,3.2
Khan Chicken Biryani,New Delhi,28.56181849,77.26784986,2.9
Kolkata Roll,New Delhi,28.56132406,77.2685365,2.8
R. Ahmad Food,New Delhi,28.562686,77.269169,3.0
Sab Ke Khatir,New Delhi,28.560994,77.268562,3.1
Bon Bon Pastry Shop,New Delhi,28.56217362,77.26831857,3.5
Moksha,New Delhi,28.56231173,77.26906691,3.7
Pebble Street,New Delhi,28.56253759,77.26893816,3.9
Kebab Gallery,New Delhi,28.56203051,77.26817206,0.0
Amber,New Delhi,28.6301966,77.2208907,2.6
Attitude Kitchen & Bar,New Delhi,28.63004355,77.22035229,2.9
Cafe Coffee Day,New Delhi,28.6329609,77.2198128,3.4
Castle 9,New Delhi,28.6348572,77.2194984,3.1
Costa Coffee,New Delhi,28.62925605,77.2321919,3.4
Delhi Darbar Dhaba,New Delhi,28.6305968,77.2298312,3.2
Garam Dharam,New Delhi,28.6317119,77.2226871,3.4
Gola Sizzlers,New Delhi,28.6352499,77.2198577,3.0
Indian Coffee House,New Delhi,28.6305402,77.2160401,3.3
My Bar Lounge & Restaurant,New Delhi,28.6323836,77.2165791,2.7
My Bar Square,New Delhi,28.6328378,77.2213398,2.5
Sagar Ratna,New Delhi,28.6356827,77.220409,3.4
The Immigrant Cafe,New Delhi,28.6340485,77.2190044,3.2
MOB Brewpub,New Delhi,28.6332756,77.2226422,4.7
Naturals Ice Cream,New Delhi,28.6343484,77.2221482,4.9
Zabardast Indian Kitchen,New Delhi,28.63259937,77.22217988,4.7
Anand Restaurant,New Delhi,28.6290232,77.2208008,3.6
Berco's,New Delhi,28.6324521,77.2172977,3.9
Blues,New Delhi,28.62986493,77.22061079,3.7
Burger King,New Delhi,28.6327396,77.2212499,3.8
Burger Singh,New Delhi,28.63432028,77.21751753,3.6
Cafe Coffee Day The Square,New Delhi,28.63372555,77.21993454,3.6
Cafe Dalal Street,New Delhi,28.6332522,77.2228667,3.7
Cafe Hawkers,New Delhi,28.6346126,77.2211601,3.7
Cafe Public Connection,New Delhi,28.6314806,77.2202619,3.7
Caf�� MRP,New Delhi,28.6344973,77.2208907,3.6
Caffe Tonino,New Delhi,28.6348977,77.2194535,3.9
Cha Bar,New Delhi,28.63122333,77.22215876,3.9
Chaayos,New Delhi,28.63146522,77.22035263,3.9
Chew - Pan Asian Cafe,New Delhi,28.6320384,77.2228218,3.9
China Garden,New Delhi,28.6339581,77.217118,3.9
Desi Vibes,New Delhi,28.6302469,77.2206488,3.9
Domino's Pizza,New Delhi,28.6332312,77.2228959,3.7
Dunkin' Donuts,New Delhi,28.62801416,77.22320214,3.8
Dunkin' Donuts,New Delhi,28.6301662,77.2196331,3.9
Embassy,New Delhi,28.6336789,77.2210029,3.5
FLYP@MTV,New Delhi,28.63033313,77.22072076,3.9
GoGourmet,New Delhi,28.627897,77.223175,3.7
Haldiram's,New Delhi,28.6340072,77.2223278,3.9
Indian Grill Company,New Delhi,28.6335935,77.2226871,3.7
Jain Chawal Wale,New Delhi,28.6318938,77.216129,3.8
Jungle Jamboree,New Delhi,28.6324794,77.2161749,3.8
Kake Da Hotel,New Delhi,28.6350395,77.2218787,3.5
Kebab Xpress,New Delhi,28.6305246,77.2196331,3.5
KFC,New Delhi,28.63136,77.217,3.7
Khan Chacha,New Delhi,28.6340493,77.2208907,3.7
Kinbuck 2,New Delhi,28.6320976,77.2163994,3.9
La Americana,New Delhi,28.6331936,77.222736,3.7
Lady Baga,New Delhi,28.63123951,77.21645035,3.7
Life Caffe,New Delhi,28.63417726,77.21829101,3.6
Lord of the Drinks,New Delhi,28.6319527,77.2167587,3.9
McDonald's,New Delhi,28.6323132,77.216411,3.8
McDonald's,New Delhi,28.63000833,77.22015667,3.7
Moets Arabica,New Delhi,28.6303042,77.2208276,3.5
Mother India,New Delhi,28.6355337,77.2190709,3.9
Mughlai Junction,New Delhi,28.6307809,77.2204415,3.9
My Bar Headquarters,New Delhi,28.630721,77.2198128,3.7
Nando's,New Delhi,28.63089815,77.21980177,3.7
Nizam's Kathi Kabab,New Delhi,28.6349788,77.2193637,3.8
Oh My God,New Delhi,28.6312375,77.2205314,3.8
Open House Cafe,New Delhi,28.63430998,77.22071037,3.8
Parikrama - The Revolving Restaurant,New Delhi,28.62845265,77.22263787,3.8
Pind Balluchi,New Delhi,28.6308607,77.2180107,3.6
Pizza Hut,New Delhi,28.6322176,77.2228218,3.5
Playboy Cafe,New Delhi,28.6306314,77.2198128,3.7
Privee',New Delhi,28.620999,77.21826,3.6
Punjabi By Nature,New Delhi,28.6308511,77.2197679,3.7
Quote - The Eclectic Bar and Lounge,New Delhi,28.6308473,77.2171077,3.5
Rajdhani Thali Restaurant,New Delhi,28.62981696,77.22053636,3.6
Route 04,New Delhi,28.6348681,77.2200822,3.5
Sbarro,New Delhi,28.630354,77.2197229,3.5
Shake Square,New Delhi,28.6335234,77.2181959,3.7
South Indian Snacks,New Delhi,28.62612864,77.21608289,3.6
SSKY Bar & Lounge,New Delhi,28.6286716,77.22247191,3.5
Starbucks,New Delhi,28.63014067,77.22063158,3.8
Subway,New Delhi,28.6311315,77.222238,3.5
Tamasha,New Delhi,28.629606,77.221744,3.7
Taste of China,New Delhi,28.6300841,77.2204748,3.5
Teddy Boy,New Delhi,28.6301834,77.2198128,3.9
The Beer Cafe - BIGGIE,New Delhi,28.6339511,77.2208008,3.8
The Flying Saucer Cafe,New Delhi,28.6315577,77.2210703,3.9
The Junkyard Cafe,New Delhi,28.6303196,77.2207923,3.9
The Luggage Room Kitchen And Bar,New Delhi,28.6331626,77.2228667,3.5
The Rolling Joint,New Delhi,28.6335249,77.2219685,3.9
The Vault Cafe,New Delhi,28.63104411,77.21964553,3.9
Veda,New Delhi,28.6352172,77.2181061,3.9
Warehouse Cafe,New Delhi,28.63384356,77.22086292,3.7
Zaffran,New Delhi,28.6336168,77.221559,3.9
Zen,New Delhi,28.6342534,77.2192738,3.5
Zizo,New Delhi,28.635299,77.2199026,3.9
Kettle & Kegs,New Delhi,28.636975,77.23041,0.0
Ovenstory Pizza,New Delhi,28.637044,77.22947,0.0
Shree Hari Vaishnav Dhaba,New Delhi,28.6302952,77.2296803,0.0
38 Barracks,New Delhi,28.63302489,77.22285848,4.4
Ambrosia Bliss,New Delhi,28.63386651,77.22212523,4.0
Ardor 2.1,New Delhi,28.6300384,77.2201721,4.1
Barbeque Nation,New Delhi,28.62996616,77.22067215,4.1
Bikkgane Biryani,New Delhi,28.6316714,77.2161897,4.1
Biryani Blues,New Delhi,28.6299831,77.2205314,4.0
Caffe 9,New Delhi,28.6324389,77.2162198,4.2
Excuse Me Boss,New Delhi,28.6309539,77.2208457,4.1
Fa Yian,New Delhi,28.6328105,77.2172977,4.0
Farzi Cafe,New Delhi,28.6323984,77.2214296,4.4
Fuji Japanese Restaurant,New Delhi,28.63298369,77.22193044,4.0
Healthy Routes,New Delhi,28.6348214,77.2205314,4.0
HotMess,New Delhi,28.6326547,77.222238,4.3
House of Commons,New Delhi,28.6330645,77.2227769,4.0
Johnny Rockets,New Delhi,28.6304436,77.2197229,4.0
Odeon Social,New Delhi,28.63424877,77.22090885,4.1
Pebble Street,New Delhi,28.6302434,77.2204415,4.0
Piali - The Curry Bistro,New Delhi,28.6352499,77.2198577,4.1
Saravana Bhavan,New Delhi,28.6323578,77.2163096,4.3
Smoke On Water,New Delhi,28.6336429,77.2215438,4.1
Starbucks,New Delhi,28.6321771,77.2177019,4.1
The Darzi Bar & Kitchen,New Delhi,28.6355397,77.2191391,4.1
The G.T. Road,New Delhi,28.6332275,77.2228913,4.3
The Town House Cafe,New Delhi,28.62997057,77.22054273,4.0
United Coffee House,New Delhi,28.6324708,77.2212499,4.1
Unplugged Courtyard,New Delhi,28.63447388,77.22129744,4.0
Wenger's Deli,New Delhi,28.6336216,77.2182858,4.3
Wenger's,New Delhi,28.6333676,77.2183326,4.3
{Niche} - Cafe & Bar,New Delhi,28.6315156,77.2225074,4.1
Chicken Minar,New Delhi,28.7181477,77.1250143,2.6
G Lounge,New Delhi,28.7182809,77.124976,3.2
Gyms Kook,New Delhi,28.7186064,77.125077,3.3
Burger Joint,New Delhi,28.7183684,77.1248938,3.5
Eleven to Eleven,New Delhi,28.65784,77.3027142,3.1
Le Chef,New Delhi,28.6571108,77.3023283,3.3
McDonald's,New Delhi,28.657631,77.3022802,3.4
The Buffet Wagon,New Delhi,28.6576462,77.3022817,3.3
Haldiram's,New Delhi,28.6567112,77.3018958,3.5
Connexions Bar - Crowne Plaza,New Delhi,28.7208561,77.1104921,3.5
Deli - Crowne Plaza,New Delhi,28.7203475,77.1104047,3.7
Lobby Lounge - Crowne Plaza,New Delhi,28.5902478,77.2974845,3.2
Infinity - Crowne Plaza,New Delhi,28.590346,77.2975743,3.5
Fiery Grills,New Delhi,28.6927868,77.1527715,3.3
McDonald's,New Delhi,28.6925129,77.1527796,3.4
Cafe Desire,New Delhi,28.6926319,77.1526057,3.5
Haldiram's,New Delhi,28.691936,77.1518867,3.7
Kake Di Hatti,New Delhi,28.6928645,77.1528346,3.5
Akash Deep,New Delhi,28.6442398,77.2403806,2.8
Al Saad Foods,New Delhi,28.6433222,77.2321629,3.2
Cafe Coffee Day,New Delhi,28.6445896,77.2402908,2.8
Chandrika,New Delhi,28.6409469,77.2373386,2.9
Dawat-E-Chaman,New Delhi,28.6464711,77.2402908,3.4
Kallu Nihari,New Delhi,28.6421251,77.2373206,3.0
King Bikaneri,New Delhi,28.6415395,77.2341388,2.9
Manchanda Bakery,New Delhi,28.6461798,77.2442871,3.1
McDonald's,New Delhi,28.6437229,77.2405333,2.8
Mehta Restaurant,New Delhi,28.6442887,77.2403616,3.2
Shree Jee Rasoi,New Delhi,28.62954592,77.2424889,3.0
Taj Snacks,New Delhi,28.6428148,77.2404704,3.0
Zaika,New Delhi,28.6437016,77.240526,3.4
Bagli's Kitchen,New Delhi,28.63814444,77.24076111,3.7
Bhaja Govindam,New Delhi,28.6411412,77.2360697,3.8
Changezi Chicken,New Delhi,28.6435145,77.2402908,3.7
Dilli Gate,New Delhi,28.6428148,77.2404704,3.5
Jahangeer Foods,New Delhi,28.6482801,77.2404704,3.8
Moti Mahal,New Delhi,28.6461938,77.240201,3.6
Nandlal Ka Dhaba,New Delhi,28.6450853,77.2436136,3.6
Sugandh,New Delhi,28.6451749,77.2436136,3.7
Suvidha Vegetarian,New Delhi,28.6437405,77.2398417,3.6
Anupam Jalpan,New Delhi,28.6450853,77.2436136,0.0
Aunty's Kitchen,New Delhi,28.6448122,77.2420496,0.0
Cafe Coffee Day,New Delhi,0.0,0.0,0.0
Delhi 6 Foods,New Delhi,0.0,0.0,0.0
Fry Centre,New Delhi,28.6482292,77.2404428,0.0
Hilal Hotel Nihari,New Delhi,0.0,0.0,0.0
Iqbal's Mughal Cuisine,New Delhi,28.6444725,77.2414133,0.0
Kake Di Hatti Punjabi Khana,New Delhi,28.6413413,77.2357696,0.0
Kaushal Dhaba,New Delhi,28.6410173,77.2357105,0.0
Khan Foods,New Delhi,28.6439042,77.24033283,0.0
Kumar Sweet House,New Delhi,28.6452519,77.2444219,0.0
Negi Restaurant,New Delhi,28.6411593,77.2400213,0.0
Old Delhi Food Factory,New Delhi,28.6449318,77.243883,0.0
Parantha Point,New Delhi,28.6448275,77.2420857,0.0
R.P.W Pizza,New Delhi,28.644762,77.2419072,0.0
Rajdhani Restaurant,New Delhi,28.6451272,77.2402908,0.0
Roll's World,New Delhi,28.6413034,77.2358133,0.0
Shree Krishna Dhaba,New Delhi,28.6477718,77.2400961,0.0
Taj Chicken Point,New Delhi,0.0,0.0,0.0
Domino's Pizza,New Delhi,28.6440556,77.2402141,2.3
Delhi 6 - Royal Cuisine Of The Walled City,New Delhi,28.6480581,77.2400213,4.1
Food Hub,New Delhi,28.5419032,77.2038911,3.0
RR China Tawun,New Delhi,28.5417882,77.204111,0.0
Aka Saka,New Delhi,28.5730331,77.2304115,3.3
Anil Mishtan Wala,New Delhi,28.5732507,77.2298726,3.1
Barista,New Delhi,28.5735453,77.230142,3.3
Cafe 1 Fast Food,New Delhi,28.573494,77.2296031,3.0
Cake Central - Premier Cake Design Studio,New Delhi,0.0,0.0,3.4
Chawla's Tandoori Junction,New Delhi,28.57750982,77.2385256,3.3
Chawnsan Chef,New Delhi,28.5780492,77.2388538,3.4
Choco Kraft,New Delhi,28.5774602,77.238315,3.2
Colonel's Kababz,New Delhi,28.5740362,77.2305911,3.2
Confectionately Seerat's,New Delhi,28.5765207,77.2318151,3.2
Country Curries,New Delhi,28.57825443,77.23840289,2.7
Domino's Pizza,New Delhi,28.5661594,77.233061,2.5
Duggal's Rasoi,New Delhi,28.5780151,77.2384946,3.4
Firefly India,New Delhi,28.5728373,77.234004,3.4
Fluffles - The Fluffy Waffle Co.,New Delhi,28.573371,77.230527,2.5
Giani's,New Delhi,28.5734984,77.2305911,2.8
Giani,New Delhi,28.5744159,77.2298726,3.3
Green Chick Chop,New Delhi,28.5773705,77.238315,2.7
Gulshan Fish & Chicken Fry,New Delhi,28.5701766,77.2239446,3.2
Kitchen22,New Delhi,28.5731313,77.2305013,3.1
La Chocoallure,New Delhi,28.57345367,77.23718248,2.9
Little Dragon,New Delhi,28.574147,77.2298726,2.9
Maddi Sweet Centre,New Delhi,28.5748508,77.2269086,3.2
Man Vs Food The Kitchen,New Delhi,28.576813,77.238347,3.1
MB's,New Delhi,28.5735538,77.2302318,3.1
Moet's Sizzlers,New Delhi,28.5731228,77.2304115,3.0
Oberoi's,New Delhi,28.57772917,77.23895844,3.2
Punjabee's Darbar,New Delhi,28.578638,77.2387472,3.3
Qureshi's Kabab Corner,New Delhi,28.5783096,77.238764,3.4
Saleem's Restaurant,New Delhi,28.5777696,77.2382701,3.2
Suri Saab Restaurant,New Delhi,28.5785699,77.2386742,3.0
The Sweet Boutique,New Delhi,28.572495,77.23684,3.3
Tibb's Frankie,New Delhi,28.5739678,77.2298726,3.2
Veg Ex,New Delhi,28.5780065,77.2384048,3.4
Zaaika Junction,New Delhi,28.5735915,77.2283618,2.6
28 Capri Italy,New Delhi,28.5727962,77.2302768,3.9
4S Chinese Restaurant,New Delhi,28.5731228,77.2304115,3.5
Amici Cafe,New Delhi,28.5735538,77.2302318,3.6
Angels in my Kitchen,New Delhi,28.5738398,77.2304115,3.8
Arabian Delites,New Delhi,28.5776478,77.2381221,3.6
Baskin Robbins,New Delhi,28.574066,77.2299624,3.7
Cafe Brown Sugar,New Delhi,28.5737416,77.2303217,3.7
Chakhnaa Wala,New Delhi,28.5783289,77.2385416,3.5
Cocoberry,New Delhi,28.5735538,77.2302318,3.6
Concept,New Delhi,28.5782285,77.2388538,3.9
Deez Biryani & Kebabs,New Delhi,28.5778529,77.2386742,3.7
Def Col Social,New Delhi,28.5729435,77.2304115,3.9
D�_ner Grill,New Delhi,28.5731228,77.2304115,3.8
Hong Kong Express,New Delhi,28.5783992,77.238764,3.8
Kent's Fast Food,New Delhi,28.5736434,77.2302318,3.7
Koyla Kebab,New Delhi,28.5739678,77.2298726,3.6
Meraki Cafe & Bar,New Delhi,28.5666845,77.2338693,3.6
Milk Patisserie,New Delhi,28.573539,77.23133,3.8
Moets Curry Leaf,New Delhi,28.5732124,77.2304115,3.5
Moets Oh! Bao,New Delhi,28.5731536,77.2305784,3.6
Moets Shack,New Delhi,28.5732124,77.2304115,3.7
Moets Stone,New Delhi,28.5732124,77.2304115,3.8
Moti Mahal Delux,New Delhi,28.5735944,77.2301869,3.8
Nizam's Kathi Kabab,New Delhi,28.5667421,77.234004,3.8
NYC.PIE,New Delhi,28.5729411,77.2303467,3.8
Raro,New Delhi,28.5732529,77.2303666,3.7
Sagar Ratna,New Delhi,28.5731228,77.2304115,3.7
Subway,New Delhi,28.5732209,77.2305013,3.6
Swagath,New Delhi,28.5735453,77.230142,3.9
The Jugaad Cafe Bar,New Delhi,28.5735944,77.2301869,3.8
Chicken Biryani Centre,New Delhi,28.5732244,77.2258308,0.0
Ekta Restaurant,New Delhi,28.5750687,77.2282559,0.0
Garam Masala,New Delhi,28.5728608,77.2254202,0.0
Gulati Food Corner,New Delhi,28.5731519,77.2260104,0.0
Kolkatta Kathi Roll,New Delhi,28.5740273,77.2286152,0.0
Muradabadi Shahi Biryani & Chicken Corner,New Delhi,28.5741169,77.2286152,0.0
Rara Dragon,New Delhi,28.5729113,77.2272935,0.0
Mehfil,New Delhi,28.5740102,77.2284355,2.4
Bonne Bouche,New Delhi,28.5734471,77.2300522,4.1
Cafe Yell,New Delhi,28.5735944,77.2301869,4.4
Defence Bakery,New Delhi,28.5737979,77.2301021,4.1
Desi Vibes,New Delhi,28.5738142,77.230142,4.0
Ek Bar,New Delhi,28.57481074,77.23797072,4.1
Hwealthcafe,New Delhi,28.5745182,77.2290642,4.1
Kathputli,New Delhi,28.5737426,77.230456,4.1
Kulfiano,New Delhi,28.5734173,77.2306809,4.0
Number 31,New Delhi,28.5735538,77.2302318,4.2
RoadRomeo,New Delhi,28.5732529,77.2303666,4.0
Sagar Ratna,New Delhi,28.5733831,77.2303217,4.0
The Culinary Pitaara,New Delhi,28.5742151,77.228705,4.2
Whipped,New Delhi,28.5739038,77.230142,4.2
Milko's,New Delhi,28.59645787,77.13403689,0.0
Mom's Bake,New Delhi,28.59346375,77.12170769,0.0
RV Restaurant,New Delhi,28.56050598,77.13754522,0.0
Turning Point Fast Food,New Delhi,28.59696187,77.13251498,0.0
A Vaishno Bhojnalaya,New Delhi,28.6952736,77.2039877,3.1
Aim Delhi Cafe,New Delhi,28.7012381,77.208764,3.4
Apni Rasoi,New Delhi,28.6984992,77.2076173,2.8
Blue Bull Cafe,New Delhi,28.6956951,77.2041824,2.8
Cafe Bethak,New Delhi,28.6949468,77.2043172,3.4
Cafe Coffee Day,New Delhi,28.6984528,77.2063856,3.4
Cafe Coffee Day,New Delhi,28.69471,77.2041824,3.2
Chakhlo Food Court,New Delhi,28.6986347,77.2058893,2.6
Domino's Pizza,New Delhi,28.6985993,77.2058299,2.5
Frontier,New Delhi,28.7014883,77.2066978,3.0
Good Foods,New Delhi,28.6896167,77.1968157,3.3
Grain Bell Restaurant,New Delhi,28.7039175,77.2105606,2.8
Green Chick Chop,New Delhi,28.6949494,77.2040261,3.1
Grover's - The Baker Shop,New Delhi,28.69692,77.204262,3.0
Hookups Cafe & Lounge,New Delhi,28.6970729,77.2045418,3.3
Jai Hind Dairy,New Delhi,28.6958742,77.2041824,2.8
Kaveri,New Delhi,28.6946441,77.2052412,3.3
Khushboo Vaishno Dhaba,New Delhi,28.7099688,77.2045418,2.9
Korea Restaurant,New Delhi,28.7012872,77.2088089,3.0
Kukkad Nukkad,New Delhi,28.6955226,77.2040656,3.0
Metro Fast Food,New Delhi,28.6950637,77.2127619,2.6
Mughlai Flavours,New Delhi,28.6944781,77.2050359,3.2
Pitstop,New Delhi,28.7022489,77.2057546,3.3
Pizza Hut,New Delhi,28.6953048,77.2042264,3.4
Prince Snacks & Momo's Point,New Delhi,28.6945186,77.204991,3.4
Qash Retro Bar,New Delhi,28.6958019,77.2043621,2.7
Red Chillies,New Delhi,28.6961065,77.2041877,3.3
Samrat Bakers,New Delhi,28.6984683,77.2075896,2.6
Samrat Restaurant,New Delhi,28.6989923,77.2051324,3.4
Shammi Bhai Lassi Wala,New Delhi,28.6989525,77.2049573,3.2
Shooters Lounge and Bar,New Delhi,28.6944094,77.2043172,2.7
Singh Ching,New Delhi,28.6956951,77.2041824,3.4
Southy,New Delhi,28.6983664,77.2062475,2.6
Take n Taste Shawarma Zone,New Delhi,28.69445928,77.20517535,3.0
The Night Owl,New Delhi,28.6991883,77.2048468,2.8
Tilak's The Diners,New Delhi,28.6988729,77.2051338,3.1
Spezia Bistro,New Delhi,28.694839,77.2041413,4.6
Cent Percent The Pastry Shop,New Delhi,28.6963995,77.2044468,3.6
For God's Cake,New Delhi,28.6951581,77.2042568,3.9
Laxmi Ice Cream,New Delhi,28.6968859,77.2044507,3.7
Mirch Masala MM Cafe,New Delhi,28.6959218,77.20421,3.7
Moh Maya Cafe,New Delhi,28.694703,77.204109,3.7
QD's Restaurant,New Delhi,28.6951592,77.2042559,3.9
SuperHero Cafe,New Delhi,28.6959407,77.207686,3.8
Suresh Fast Food,New Delhi,28.6947235,77.2052605,3.7
Wood Box Cafe,New Delhi,28.6943941,77.2047986,3.8
Best Biryani,New Delhi,28.69846,77.2076069,0.0
Derawal Soda Fountain,New Delhi,28.7004311,77.2049915,0.0
Eat & Gulp,New Delhi,28.7045236,77.2112792,0.0
L.N Live Kitchen,New Delhi,28.6979839,77.2050973,0.0
Papa Buns,New Delhi,28.6943776,77.2039851,0.0
Preet Fast Foods,New Delhi,28.7014404,77.2052605,0.0
Sikkim Chinese Food,New Delhi,28.6960645,77.2132353,0.0
Tawa King,New Delhi,28.6949307,77.2027451,0.0
The Pork Shop,New Delhi,28.68074736,77.20346611,0.0
TiffinToons,New Delhi,28.69248552,77.19461525,0.0
Vaishno Rasoi,New Delhi,28.710327,77.2045418,0.0
Sagar Ratna,New Delhi,28.6979196,77.2077758,2.4
Slice of Italy,New Delhi,28.6955728,77.2040764,2.4
Bakar The Cafe,New Delhi,28.6951306,77.2031499,4.1
Indus Flavour,New Delhi,28.6956238,77.2029696,4.1
Raw Creams,New Delhi,28.6958424,77.2043172,4.3
Ricos,New Delhi,28.6948159,77.2041921,4.3
The Hudson Cafe,New Delhi,28.6949468,77.2043172,4.4
YOLO 21,New Delhi,28.6950768,77.2042723,4.2
Assam Food Stall,New Delhi,28.5730696,77.2063385,2.8
